6,66,126,186,246,306,366,426,486,546,606,666,726,786,Method,ID
48,46,45,43,42,41,40,39,36,32,33,30,29,29,BI,fina
53,51,50,49,49,47,45,43,40,37,36,34,30,30,BI,omni
49,47,46,44,43,42,41,40,37,34,32,29,33,31,BI,home
57,55,54,53,53,52,49,48,44,42,40,39,35,32,BI,guge
52,50,49,48,46,43,42,42,38,35,34,33,32,33,BI,cact
54,52,51,50,50,48,46,45,42,38,39,35,34,34,BI,pean
28,29,34,34,34,33,32,32,31,29,37,36,36,35,BI,xavi
60,58,56,55,56,53,50,49,47,44,43,38,37,36,BI,daen
50,48,47,46,45,44,43,41,39,36,35,31,31,37,BI,pino
55,53,52,51,51,49,48,47,46,41,42,40,39,38,BI,gats
56,54,53,52,52,50,47,46,43,39,38,37,38,39,BI,wolo
59,57,57,56,55,55,52,52,48,45,44,42,40,40,BI,octo
61,59,58,57,57,56,54,53,49,46,45,43,41,41,BI,wood
62,60,59,58,58,57,55,54,50,47,46,44,42,42,BI,dire
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BI,macy
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BI,balu
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BI,rodr
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BI,egm
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BI,nige
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elo.original,fay
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elo.original,ging
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elo.original,mori
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elo.original,lego
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elo.original,max
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elo.original,carm
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elo.original,scar
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elo.original,larr
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elo.original,bone
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elo.original,ocea
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elo.original,tyle
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elo.original,flo
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elo.original,ring
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elo.original,wokb
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elo.original,talu
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elo.original,gimp
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elo.original,raje
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elo.original,puck
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elo.original,schm
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elo.original,uthe
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elo.original,macy
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elo.original,nige
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elo.original,rodr
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elo.original,floinf15
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elo.original,balu
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Elo.original,egm
1,1,1,1,1,1,1,1,1,1,1,1,1,1,Elo.original,sash
2,2,2,2,2,2,2,2,2,2,2,2,2,2,Elo.original,socr
3,3,3,3,3,3,3,3,3,3,3,3,3,3,Elo.original,panc
4,4,4,4,4,4,4,4,4,4,4,4,4,4,Elo.original,flyn
6,6,6,6,6,6,6,6,6,6,6,6,6,5,Elo.original,spoc
5,5,5,5,5,5,5,5,5,5,5,5,5,6,Elo.original,sarg
8,8,8,8,8,8,8,8,8,8,8,8,8,7,Elo.original,lucy
7,7,7,7,7,7,7,7,7,7,7,7,7,8,Elo.original,saff
9,9,9,9,9,9,9,9,9,9,9,9,9,9,Elo.original,coco
11,11,11,11,11,11,11,11,11,11,11,11,10,10,Elo.original,cola
10,10,10,10,10,10,10,10,10,10,10,10,11,11,Elo.original,fent
12,12,12,12,12,12,12,12,12,12,12,12,12,12,Elo.original,swaz
13,13,13,13,13,13,13,13,13,13,13,13,13,13,Elo.original,egon
15,15,15,15,15,15,15,15,15,15,15,15,15,14,Elo.original,lore
14,14,14,14,14,14,14,14,14,14,14,14,14,15,Elo.original,phoe
16,16,16,16,16,16,16,16,16,16,16,16,16,16,Elo.original,gizm
20,20,20,20,20,20,20,20,20,20,20,20,20,17,Elo.original,hect
18,18,18,18,18,18,18,18,18,18,18,18,18,18,Elo.original,razo
17,17,17,17,17,17,17,17,17,17,17,17,17,19,Elo.original,holl
19,19,19,19,19,19,19,19,19,19,19,19,19,20,Elo.original,funk
28,28,28,28,28,28,28,28,28,28,28,28,28,21,Elo.original,caba
21,21,21,21,21,21,21,22,21,21,21,21,21,22,Elo.original,cura
23,23,23,23,23,23,22,21,22,22,22,22,22,23,Elo.original,magn
24,24,24,24,24,24,24,23,23,23,23,23,23,24,Elo.original,cind
26,26,26,26,26,26,26,26,26,26,26,26,26,25,Elo.original,oreo
25,25,25,25,25,25,25,25,24,24,24,24,24,26,Elo.original,swee
22,22,22,22,22,22,23,24,25,25,25,25,25,27,Elo.original,xavi
27,27,27,27,27,27,27,27,27,27,27,27,27,28,Elo.original,dori
29,29,29,29,29,29,29,29,29,29,29,29,29,29,Elo.original,omni
32,32,32,32,32,32,32,32,32,32,32,32,31,30,Elo.original,guge
30,30,30,30,30,30,30,30,30,30,30,30,30,31,Elo.original,home
33,33,33,33,33,33,33,33,33,33,33,33,33,32,Elo.original,pino
35,35,35,35,35,35,35,35,35,35,35,35,35,33,Elo.original,pean
31,31,31,31,31,31,31,31,31,31,31,31,32,34,Elo.original,fina
36,36,36,36,36,36,36,36,36,36,36,36,36,35,Elo.original,daen
39,39,39,39,39,39,39,39,40,38,38,37,37,36,Elo.original,wood
34,34,34,34,34,34,34,34,34,34,34,34,34,37,Elo.original,cact
37,37,37,37,37,37,37,37,37,37,37,38,38,38,Elo.original,gats
38,38,38,38,38,38,38,38,38,39,40,40,40,39,Elo.original,wolo
40,40,40,40,40,40,40,40,39,40,39,39,39,40,Elo.original,octo
41,41,41,41,41,41,41,41,41,41,41,41,41,41,Elo.original,dire
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K.fixed,macy
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K.fixed,rodr
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K.fixed,balu
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K.fixed,nige
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K.fixed,egm
26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K.fixed,max
38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K.fixed,lego
31,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K.fixed,schm
3,4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K.fixed,larr
4,3,3,3,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,K.fixed,scar
13,13,13,12,12,20,NA,NA,NA,NA,NA,NA,NA,NA,K.fixed,raje
53,51,50,49,49,46,NA,NA,NA,NA,NA,NA,NA,NA,K.fixed,carm
20,20,20,19,18,17,18,NA,NA,NA,NA,NA,NA,NA,K.fixed,ring
19,19,18,17,16,15,15,27,NA,NA,NA,NA,NA,NA,K.fixed,gimp
21,21,21,20,20,18,22,29,NA,NA,NA,NA,NA,NA,K.fixed,talu
33,32,33,32,32,32,31,31,NA,NA,NA,NA,NA,NA,K.fixed,bone
50,48,47,46,46,45,42,42,NA,NA,NA,NA,NA,NA,K.fixed,uthe
14,14,14,13,11,11,12,12,13,NA,NA,NA,NA,NA,K.fixed,flo
9,9,8,8,7,7,8,11,19,NA,NA,NA,NA,NA,K.fixed,tyle
17,17,16,15,14,14,16,18,27,NA,NA,NA,NA,NA,K.fixed,mori
59,57,56,55,55,54,52,50,44,39,NA,NA,NA,NA,K.fixed,floinf15
8,8,7,7,5,5,5,5,5,5,6,NA,NA,NA,K.fixed,fay
46,44,43,42,42,41,40,39,38,29,29,NA,NA,NA,K.fixed,wokb
47,45,44,43,43,42,41,40,36,34,36,24,NA,NA,K.fixed,ging
60,58,57,56,56,55,53,52,48,46,44,35,NA,NA,K.fixed,ocea
1,1,1,1,1,1,1,1,1,1,1,1,1,1,K.fixed,sash
2,2,2,2,2,2,2,2,2,2,2,2,2,2,K.fixed,socr
6,6,5,5,4,4,4,4,3,3,3,3,3,3,K.fixed,flyn
5,5,4,4,3,3,3,3,4,4,4,4,4,4,K.fixed,panc
7,7,6,6,6,6,6,6,6,6,5,5,5,5,K.fixed,swaz
10,10,9,9,8,8,7,7,7,7,7,6,6,6,K.fixed,spoc
12,12,12,11,10,10,10,9,9,9,9,7,7,7,K.fixed,cola
11,11,11,10,9,9,9,8,8,8,8,8,8,8,K.fixed,sarg
15,15,15,14,13,12,11,10,10,10,10,9,9,9,K.fixed,puck
16,16,17,16,15,13,13,13,11,11,11,10,10,10,K.fixed,lucy
18,18,19,18,17,16,14,14,12,12,12,11,11,11,K.fixed,saff
22,22,22,21,21,19,17,15,14,13,13,12,12,12,K.fixed,lore
24,24,24,23,23,22,20,17,16,15,14,13,13,13,K.fixed,coco
25,25,25,24,24,23,21,19,17,16,15,14,14,14,K.fixed,gizm
23,23,23,22,22,21,19,16,15,14,16,15,15,15,K.fixed,fent
27,26,26,25,25,24,23,20,18,17,17,16,16,16,K.fixed,funk
28,28,27,26,26,25,24,21,20,18,18,17,17,17,K.fixed,razo
32,31,29,28,28,27,26,23,22,20,19,18,18,18,K.fixed,holl
29,29,28,27,27,26,25,22,21,19,20,19,19,19,K.fixed,egon
34,33,31,30,29,28,27,24,23,21,21,20,20,20,K.fixed,magn
37,36,34,33,33,31,30,28,26,24,24,23,23,21,K.fixed,hect
35,34,32,31,31,30,29,25,25,23,23,22,22,22,K.fixed,phoe
44,42,41,40,40,39,38,37,34,32,31,30,29,23,K.fixed,caba
30,30,30,29,30,29,28,26,24,22,22,21,21,24,K.fixed,cura
40,38,37,36,36,35,34,33,30,26,25,25,24,25,K.fixed,omni
39,37,36,35,35,34,33,32,29,25,26,26,25,26,K.fixed,cind
48,46,45,44,44,43,43,41,37,35,34,32,30,27,K.fixed,guge
41,39,38,37,37,36,35,34,31,28,27,27,26,28,K.fixed,fina
43,41,40,39,39,38,37,36,33,31,30,29,28,29,K.fixed,pean
42,40,39,38,38,37,36,35,32,30,28,28,27,30,K.fixed,swee
45,43,42,41,41,40,39,38,35,33,32,31,31,31,K.fixed,home
36,35,35,34,34,33,32,30,28,27,33,33,32,32,K.fixed,xavi
49,47,46,45,45,44,44,43,39,36,35,34,33,33,K.fixed,dori
52,50,49,48,48,48,46,45,41,38,38,37,35,34,K.fixed,wolo
51,49,48,47,47,47,45,44,40,37,37,36,34,35,K.fixed,oreo
54,52,51,50,50,49,47,46,42,40,39,38,36,36,K.fixed,gats
58,56,55,54,54,53,51,51,47,44,43,41,39,37,K.fixed,wood
55,53,52,51,51,50,48,47,43,41,40,39,37,38,K.fixed,cact
57,55,54,53,53,52,50,49,46,43,42,42,40,39,K.fixed,daen
56,54,53,52,52,51,49,48,45,42,41,40,38,40,K.fixed,octo
61,59,58,57,57,56,54,53,49,45,45,43,41,41,K.fixed,pino
62,60,59,58,58,57,55,54,50,47,46,44,42,42,K.fixed,dire
1,1,1,1,1,1,1,1,1,1,1,1,1,1,Randomized.Sanchez,sash
6,5,5,4,3,2,3,3,3,2,2,2,2,2,Randomized.Sanchez,flyn
11,12,11,9,7,6,6,7,7,5,5,4,4,3,Randomized.Sanchez,saff
7,7,7,7,6,7,7,6,6,7,7,5,5,4,Randomized.Sanchez,swaz
16,18,16,15,13,13,13,13,12,12,12,10,7,6,Randomized.Sanchez,sarg
4,4,4,3,2,4,4,4,4,4,4,3,3,7,Randomized.Sanchez,panc
13,11,13,10,8,9,9,8,8,8,8,6,6,5,Randomized.Sanchez,socr
5,6,6,5,5,5,5,5,5,6,6,7,8,10,Randomized.Sanchez,coco
12,13,12,12,10,8,8,9,9,10,9,11,9,8,Randomized.Sanchez,lucy
20,20,18,17,17,17,14,11,11,11,11,9,11,11,Randomized.Sanchez,fent
14,14,14,13,11,10,10,10,10,9,10,8,10,9,Randomized.Sanchez,spoc
33,33,29,27,25,25,24,19,17,16,13,13,16,12,Randomized.Sanchez,puck
27,25,23,23,22,21,18,17,16,15,15,12,12,13,Randomized.Sanchez,cola
41,40,38,35,34,32,27,26,21,20,18,16,14,14,Randomized.Sanchez,cind
15,15,15,14,14,16,12,14,13,13,14,15,13,15,Randomized.Sanchez,phoe
40,38,36,34,32,31,28,24,24,23,21,23,21,20,Randomized.Sanchez,funk
43,42,41,39,37,35,34,33,30,26,25,20,20,17,Randomized.Sanchez,razo
37,36,34,32,30,28,29,29,23,21,20,18,18,18,Randomized.Sanchez,gizm
39,37,35,33,33,33,32,28,26,22,22,22,22,16,Randomized.Sanchez,egon
34,35,32,29,29,27,26,22,22,19,17,17,15,19,Randomized.Sanchez,lore
35,34,30,30,31,30,30,31,25,24,23,21,23,22,Randomized.Sanchez,cura
22,21,20,20,21,20,19,18,18,18,19,19,19,23,Randomized.Sanchez,holl
29,29,25,24,24,23,22,20,19,14,16,14,17,21,Randomized.Sanchez,magn
45,44,44,43,41,42,41,36,35,32,30,26,25,24,Randomized.Sanchez,hect
49,47,46,45,43,40,39,38,34,31,28,29,28,25,Randomized.Sanchez,caba
47,45,45,42,44,41,40,35,32,27,32,30,29,26,Randomized.Sanchez,oreo
36,32,31,31,28,29,31,30,27,25,27,25,26,27,Randomized.Sanchez,dori
56,54,53,51,52,49,47,42,39,35,34,33,30,28,Randomized.Sanchez,omni
44,43,42,41,38,38,35,34,29,29,29,27,27,29,Randomized.Sanchez,fina
24,23,21,22,23,24,23,21,20,17,24,24,24,30,Randomized.Sanchez,swee
46,46,43,44,42,39,37,37,36,33,31,28,32,31,Randomized.Sanchez,home
53,53,51,52,49,45,44,41,38,34,33,34,31,32,Randomized.Sanchez,cact
57,55,54,53,53,52,49,49,45,42,40,40,36,33,Randomized.Sanchez,guge
28,26,24,25,26,26,25,27,31,28,37,36,34,34,Randomized.Sanchez,xavi
50,49,48,47,47,47,42,44,41,38,39,35,35,35,Randomized.Sanchez,pean
59,57,56,55,55,54,51,51,47,43,42,41,38,36,Randomized.Sanchez,daen
52,50,49,48,48,46,45,43,40,37,36,32,33,37,Randomized.Sanchez,pino
55,52,52,50,50,48,48,47,44,40,41,39,37,38,Randomized.Sanchez,gats
54,51,50,49,51,50,46,45,42,39,38,38,39,39,Randomized.Sanchez,wolo
60,58,57,56,56,55,53,52,48,45,44,42,40,40,Randomized.Sanchez,octo
61,59,58,57,57,56,54,53,49,46,45,43,41,41,Randomized.Sanchez,wood
62,60,59,58,58,57,55,54,50,47,46,44,42,42,Randomized.Sanchez,dire
38,39,37,36,35,34,33,32,28,30,26,31,NA,NA,Randomized.Sanchez,ging
48,48,47,46,45,44,43,46,43,44,43,37,NA,NA,Randomized.Sanchez,ocea
8,8,8,6,4,3,2,2,2,3,3,NA,NA,NA,Randomized.Sanchez,fay
42,41,39,38,36,36,38,40,37,36,35,NA,NA,NA,Randomized.Sanchez,wokb
58,56,55,54,54,53,52,50,46,41,NA,NA,NA,NA,Randomized.Sanchez,floinf15
9,9,9,8,9,11,15,12,14,NA,NA,NA,NA,NA,Randomized.Sanchez,tyle
30,30,28,26,27,22,21,23,15,NA,NA,NA,NA,NA,Randomized.Sanchez,flo
10,10,10,11,12,12,16,16,33,NA,NA,NA,NA,NA,Randomized.Sanchez,mori
25,24,22,21,20,19,20,15,NA,NA,NA,NA,NA,NA,Randomized.Sanchez,talu
23,22,19,18,18,18,11,25,NA,NA,NA,NA,NA,NA,Randomized.Sanchez,gimp
17,17,40,40,40,37,36,39,NA,NA,NA,NA,NA,NA,Randomized.Sanchez,bone
32,31,27,28,46,43,50,48,NA,NA,NA,NA,NA,NA,Randomized.Sanchez,uthe
19,19,17,16,15,15,17,NA,NA,NA,NA,NA,NA,NA,Randomized.Sanchez,ring
31,28,26,19,19,13,NA,NA,NA,NA,NA,NA,NA,NA,Randomized.Sanchez,raje
26,27,33,37,39,51,NA,NA,NA,NA,NA,NA,NA,NA,Randomized.Sanchez,carm
2,2,3,2,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,Randomized.Sanchez,scar
3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Randomized.Sanchez,larr
21,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Randomized.Sanchez,schm
18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Randomized.Sanchez,max
51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Randomized.Sanchez,lego
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Randomized.Sanchez,macy
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Randomized.Sanchez,rodr
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Randomized.Sanchez,balu
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Randomized.Sanchez,nige
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Randomized.Sanchez,egm
23,23,18,17,18,17,17,14,12,12,10,NA,NA,NA,I&Si,fay
9,9,7,6,9,6,6,3,4,3,2,3,1,6,I&Si,flyn
2,2,2,1,1,1,1,2,1,1,1,2,4,2,I&Si,sash
35,32,30,26,31,33,30,24,20,21,34,44,NA,NA,I&Si,ging
22,19,17,16,19,13,12,17,15,16,15,10,6,15,I&Si,lucy
5,8,5,3,5,5,5,21,48,NA,NA,NA,NA,NA,I&Si,mori
24,24,19,18,22,19,22,19,17,18,20,22,21,30,I&Si,phoe
11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I&Si,lego
7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I&Si,max
28,27,24,31,36,36,NA,NA,NA,NA,NA,NA,NA,NA,I&Si,carm
4,7,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,I&Si,scar
3,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I&Si,larr
19,16,15,13,16,24,20,16,14,15,13,9,8,13,I&Si,coco
15,12,47,53,52,56,54,53,NA,NA,NA,NA,NA,NA,I&Si,bone
1,1,3,2,3,3,3,4,5,5,3,4,2,7,I&Si,panc
33,31,29,24,30,32,29,28,25,20,27,26,25,18,I&Si,dori
50,49,44,43,44,37,33,31,50,46,46,42,NA,NA,I&Si,ocea
6,5,6,4,6,8,10,7,46,NA,NA,NA,NA,NA,I&Si,tyle
30,29,27,35,27,30,26,22,19,NA,NA,NA,NA,NA,I&Si,flo
38,35,33,32,25,21,24,27,24,25,18,18,12,19,I&Si,gizm
13,13,12,8,12,11,11,9,8,9,8,6,5,10,I&Si,spoc
12,11,11,14,11,9,7,NA,NA,NA,NA,NA,NA,NA,I&Si,ring
36,36,34,27,34,35,32,30,30,39,38,NA,NA,NA,I&Si,wokb
27,26,23,20,26,29,25,20,18,19,21,23,22,31,I&Si,holl
18,21,14,11,15,16,16,12,10,10,9,7,7,8,I&Si,saff
26,25,21,28,24,25,13,8,NA,NA,NA,NA,NA,NA,I&Si,talu
21,18,16,15,17,10,9,5,NA,NA,NA,NA,NA,NA,I&Si,gimp
44,43,40,38,40,41,37,35,32,29,24,24,18,28,I&Si,hect
20,17,8,12,8,12,NA,NA,NA,NA,NA,NA,NA,NA,I&Si,raje
37,34,32,29,32,34,31,25,23,24,26,28,24,3,I&Si,puck
32,28,26,23,29,23,19,15,13,13,14,15,15,14,I&Si,cola
17,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I&Si,schm
42,41,39,37,39,44,35,34,29,35,23,20,20,22,I&Si,oreo
40,38,36,33,33,28,23,26,22,22,17,17,17,17,I&Si,cind
41,39,37,34,38,39,34,32,28,28,19,19,19,20,I&Si,fina
29,22,25,21,21,18,18,13,11,11,11,8,11,11,I&Si,fent
55,54,53,49,51,50,46,44,40,38,37,37,36,29,I&Si,wolo
34,33,31,25,20,48,55,52,NA,NA,NA,NA,NA,NA,I&Si,uthe
52,51,50,46,48,42,42,39,33,30,30,29,31,35,I&Si,cact
45,44,42,39,41,49,38,29,27,26,28,34,26,23,I&Si,omni
51,50,48,45,47,45,44,41,37,36,36,36,32,33,I&Si,pean
39,37,35,30,37,26,21,18,16,17,16,16,16,16,I&Si,lore
16,14,13,9,14,15,15,11,7,8,7,13,10,5,I&Si,socr
61,60,59,58,58,54,53,51,49,44,45,43,42,40,I&Si,daen
31,30,28,22,28,20,27,23,21,23,22,31,30,34,I&Si,swee
43,42,38,36,35,38,36,33,26,14,12,14,13,21,I&Si,funk
54,53,52,47,50,46,45,42,39,37,32,27,29,27,I&Si,gats
46,47,41,42,42,31,28,38,35,34,25,25,23,24,I&Si,home
8,3,20,50,7,4,4,47,41,45,44,35,37,32,I&Si,xavi
60,59,58,55,57,53,52,49,45,43,42,41,41,38,I&Si,dire
59,55,57,51,56,51,47,48,44,42,41,38,40,37,I&Si,wood
56,56,54,54,54,47,50,46,43,41,39,33,35,36,I&Si,octo
10,10,9,7,10,7,8,6,6,6,4,5,28,26,I&Si,magn
25,20,22,19,13,14,14,10,9,7,6,11,9,9,I&Si,razo
47,46,43,41,43,22,39,36,34,31,31,12,14,12,I&Si,sarg
49,48,46,44,46,40,40,40,36,32,33,30,33,39,I&Si,caba
58,57,55,52,53,52,48,45,42,40,40,39,38,41,I&Si,pino
53,52,51,48,49,43,43,43,38,33,35,32,34,42,I&Si,guge
48,45,45,40,45,27,41,37,31,27,29,21,27,25,I&Si,egon
14,4,10,10,2,2,2,1,2,4,5,1,3,1,I&Si,swaz
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I&Si,macy
57,40,49,57,23,55,51,50,3,2,43,40,39,4,I&Si,cura
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I&Si,rodr
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I&Si,balu
62,58,56,56,55,57,49,54,47,47,NA,NA,NA,NA,I&Si,floinf15
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I&Si,nige
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I&Si,egm